-0.026872146	0.604226053
0.6599162	0.57054294
0.633468456	0.527629901
0.413299764	0.421603927
-0.022276395	0.243038049
-0.080921908	0.127104798
-0.769551079	-0.036212173
-0.552841969	-0.244125144
-0.568636236	-0.346787486
-0.494850022	-0.408935393
-0.30980392	-0.494850022
-1.301029996	-0.677780705
-1.045757491	-0.744727495
-1.096910013	-0.795880017
-1.045757491	-0.795880017
-1.096910013	-0.744727495
-1.522878745	-0.721246399
-1.522878745	-0.698970004
-0.823908741	-0.721246399
-1.045757491	-0.677780705
-1.301029996	-0.552841969
-0.657577319	-0.455931956
-0.721246399	-0.207608311
-0.795880017	-0.060480747
-0.494850022	0.049218023
0.257678575	0.136720567
0.227886705	0.212187604
0.401400541	0.257678575
0.206825876	0.328379603
0.62324929	0.346352974
0.741151599	0.346352974
0.546542663	0.307496038
-0.387216143	0.227886705
-0.301029996	0.075546961
-0.585026652	-0.050609993
-1.698970004	-0.22184875
-1.045757491	-0.30980392
-0.853871964	-0.30980392
-0.585026652	-0.251811973
-0.657577319	-0.180456064
-0.744727495	-0.080921908
-1.045757491	0.017033339
0.31386722	0.056904851
-0.48148606	0.056904851
-0.096910013	0.053078443
0.178976947	0.139879086
-0.468521083	0.227886705
-0.327902142	0.432969291
0.521138084	0.501059262
1.050766311	0.592176757
0.149219113	0.800717078
0.294466226	0.827369273
0.640481437	0.773054693
0.08278537	0.656098202
-0.142667504	0.547774705
0.565847819	0.450249108
-0.124938737	0.139879086
-0.318758763	-0.060480747
-0.522878745	-0.193820026
-0.346787486	-0.337242168
-0.187086643	-0.455931956
-0.638272164	-0.619788758
-0.853871964	-0.638272164
-1.045757491	-0.677780705
-1	-0.721246399
-1.045757491	-0.721246399
-2	-0.721246399
-1.045757491	-0.721246399
-0.552841969	-0.744727495
-0.48148606	-0.677780705
-0.744727495	-0.522878745
-0.721246399	-0.229147988
-0.585026652	-0.008773924
-0.15490196	0.117271296
0.359835482	0.250420002
0.491361694	0.318063335
0.326335861	0.356025857
-0.075720714	0.365487985
0.663700925	0.394451681
0.683947131	0.382017043
0.960946196	0.350248018
0.419955748	0.274157849
-0.113509275	0.187520721
-0.244125144	0.049218023
-0.795880017	-0.119186408
-1.698970004	-0.259637311
-1.096910013	-0.387216143
-1.397940009	-0.420216403
-1.096910013	-0.397940009
-0.408935393	-0.251811973
-0.167491087	-0.086186148
-0.107905397	0.049218023
0.217483944	0.117271296
-0.236572006	0.158362492
0.164352856	0.170261715
0.123851641	0.23299611
-0.142667504	0.252853031
-0.167491087	0.389166084
-0.031517051	0.440909082
0.434568904	0.499687083
1.735519059	1.083860801
0.872156273	1.057285644
0.691081492	0.990338855
0.442479769	0.773786445
0.826074803	0.63447727
0.193124598	0.522444234
0.469822016	0.212187604
0.204119983	0.012837225
-0.070581074	-0.102372909
-0.698970004	-0.236572006
-0.301029996	-0.387216143
-0.619788758	-0.508638306
-0.721246399	-0.537602002
-0.795880017	-0.638272164
-0.443697499	-0.677780705
-0.22184875	-0.677780705
-0.744727495	-0.677780705
-0.568636236	-0.677780705
-0.468521083	-0.638272164
-0.769551079	-0.508638306
-0.244125144	-0.346787486
-0.251811973	-0.086186148
-0.494850022	0.1430148
0.176091259	0.240549248
-0.031517051	0.33243846
0.06069784	0.365487985
0.130333768	0.394451681
0.489958479	0.371067862
0.330413773	0.383815366
0.434568904	0.374748346
0.721810615	0.356025857
1.165244326	0.264817823
0.149219113	0.164352856
0.255272505	0.025305865
-0.920818754	-0.193820026
-0.677780705	-0.337242168
-0.638272164	-0.494850022
-1.397940009	-0.537602002
-1	-0.468521083
-0.48148606	-0.26760624
-0.602059991	-0.091514981
-0.017728767	0.041392685
-0.050609993	0.149219113
0.303196057	0.193124598
0.565847819	0.214843848
0.276461804	0.276461804
0.225309282	0.301029996
0.037426498	0.344392274
0.664641976	0.380211242
0.803457116	0.416640507
1.105169428	1.147367108
1.007747778	1.128399269
1.366982976	1.065206128
1.26927939	0.867467488
0.932473765	0.746634199
0.049218023	0.615950052
0.506505032	0.301029996
0.012837225	0.086359831
-0.552841969	-0.013228266
-0.431798276	-0.13667714
-0.585026652	-0.26760624
-0.769551079	-0.387216143
-0.823908741	-0.420216403
-0.494850022	-0.537602002
-0.259637311	-0.602059991
-0.408935393	-0.585026652
-0.657577319	-0.552841969
-0.537602002	-0.522878745
-0.886056648	-0.431798276
-0.602059991	-0.346787486
-0.958607315	-0.119186408
-0.769551079	0.130333768
-0.552841969	0.276461804
-0.148741651	0.328379603
0.064457989	0.411619706
-0.091514981	0.397940009
0.193124598	0.378397901
0.012837225	0.344392274
0.278753601	0.387389826
0.36361198	0.371067862
0.170261715	0.356025857
0.747411808	0.271841607
0.170261715	0.176091259
-0.036212173	-0.004364805
-0.13667714	-0.236572006
-0.823908741	-0.387216143
-0.494850022	-0.537602002
-1.397940009	-0.568636236
-0.920818754	-0.508638306
-0.920818754	-0.327902142
-0.721246399	-0.124938737
-0.468521083	0.012837225
-0.318758763	0.127104798
-0.075720714	0.206825876
0.10720997	0.267171728
0.51054501	0.33243846
0.725911632	0.361727836
0.539076099	0.40654018
1.025715384	0.431363764
1.14113609	0.445604203
0.812244697	1.174641193
1.308564414	1.149219113
0.949390007	1.090610708
1.20709554	0.880241776
0.539076099	0.785329835
0.431363764	0.670245853
0.278753601	0.411619706
-0.638272164	0.212187604
-0.22184875	0.093421685
0.170261715	-0.080921908
-0.468521083	-0.236572006
-1	-0.337242168
-1.096910013	-0.366531544
-0.37675071	-0.443697499
0.008600172	-0.468521083
-0.22184875	-0.455931956
-0.698970004	-0.431798276
-0.327902142	-0.37675071
-0.070581074	-0.301029996
-0.346787486	-0.214670165
-0.408935393	0.008600172
-0.327902142	0.214843848
-0.040958608	0.324282455
0.037426498	0.369215857
0.326335861	0.436162647
0.10720997	0.396199347
0.230448921	0.359835482
-0.193820026	0.315970345
-0.060480747	0.352182518
0.428134794	0.326335861
0.480006943	0.315970345
0.825426118	0.240549248
0.264817823	0.164352856
0.414973348	-0.013228266
-0.602059991	-0.193820026
-0.397940009	-0.26760624
-0.795880017	-0.408935393
-0.958607315	-0.431798276
-1.045757491	-0.37675071
-0.468521083	-0.251811973
-0.657577319	-0.113509275
-0.180456064	0.021189299
-0.508638306	0.1430148
0.155336037	0.220108088
0.615950052	0.559906625
0.36361198	0.630427875
0.898176483	0.648360011
0.593286067	0.689308859
0.800717078	0.749736316
0.754348336	0.5774918
1.197831693	1.351409752
0.878521796	1.295347148
0.796574333	1.230959556
0.898725182	1.079904468
0.953276337	0.865103975
0.100370545	0.721810615
0.053078443	0.498310554
0.164352856	0.311753861
0.367355921	0.152288344
-0.091514981	-0.065501549
-0.494850022	-0.193820026
-0.721246399	-0.251811973
-1.045757491	-0.292429824
-0.638272164	-0.37675071
0.021189299	-0.366531544
-0.602059991	-0.346787486
-0.327902142	-0.318758763
-0.568636236	-0.26760624
0.064457989	-0.173925197
-0.48148606	-0.070581074
-0.102372909	0.117271296
0.195899652	0.324282455
0.049218023	0.40654018
0.773786445	0.426511261
0.139879086	0.450249108
-0.102372909	0.385606274
-0.236572006	0.255272505
-0.37675071	0.146128036
0.053078443	0.139879086
0.315970345	0.100370545
0.230448921	0.11058971
0.195899652	0.089905111
-0.017728767	0.056904851
-0.15490196	-0.031517051
-0.48148606	-0.13076828
-0.356547324	-0.200659451
0.10720997	-0.327902142
-0.585026652	-0.327902142
-1.045757491	-0.251811973
-0.301029996	-0.148741651
-0.455931956	-0.045757491
-0.602059991	0.025305865
-0.13076828	0.123851641
-0.148741651	0.225309282
-0.102372909	0.626340367
-0.142667504	0.722633923
0.301029996	0.781036939
0.583198774	0.834420704
0.440909082	0.896526217
0.82672252	0.762678564
1.425860145	1.328990855
0.565847819	1.257438567
0.40654018	1.20167018
0.507855872	1.06069784
0.834420704	0.823474229
1.09131516	0.684845362
1.272073788	0.526339277
0.657055853	0.315970345
0.079181246	0.096910013
-0.193820026	-0.091514981
-0.070581074	-0.200659451
-0.420216403	-0.26760624
-0.568636236	-0.318758763
-0.698970004	-0.366531544
-0.468521083	-0.337242168
-0.443697499	-0.292429824
-0.585026652	-0.142667504
-0.537602002	-0.036212173
-0.251811973	0.033423755
0.004321374	0.149219113
-0.187086643	0.271841607
0.08278537	0.359835482
0.401400541	0.394451681
0.797267541	0.389166084
-0.026872146	0.344392274
-0.091514981	0.240549248
-0.173925197	0.049218023
-0.522878745	-0.096910013
-0.744727495	-0.080921908
-0.619788758	-0.091514981
-0.200659451	-0.045757491
-0.397940009	0.021189299
-0.27572413	-0.008773924
-0.229147988	-0.086186148
-0.187086643	-0.119186408
-0.017728767	-0.173925197
-0.214670165	-0.30980392
-0.113509275	-0.27572413
-0.356547324	-0.214670165
-0.537602002	-0.167491087
-0.004364805	-0.107905397
-0.30980392	-0.040958608
0.264817823	0.06069784
0.392696953	0.255272505
0.31386722	0.651278014
0.075546961	0.753583059
0.413299764	0.820857989
0.809559715	0.883093359
0.635483747	0.930439595
1.017033339	0.815577748
1.608205008	1.245512668
1.453929592	1.179551791
0.865103975	1.133858125
0.926342447	1.061075324
0.507855872	0.822821645
0.950364854	0.694605199
0.338456494	0.558708571
-0.148741651	0.348304863
-0.193820026	0.064457989
-0.443697499	-0.13667714
-0.356547324	-0.22184875
-0.602059991	-0.292429824
-0.431798276	-0.30980392
-0.853871964	-0.301029996
-0.698970004	-0.187086643
-0.585026652	-0.075720714
0.029383778	0.049218023
-0.259637311	0.113943352
-0.494850022	0.155336037
0.096910013	0.206825876
-0.004364805	0.281033367
-0.26760624	0.336459734
0.127104798	0.33243846
0.238046103	0.311753861
-0.193820026	0.255272505
-0.602059991	0.130333768
-0.455931956	-0.13667714
-0.552841969	-0.27572413
-0.552841969	-0.207608311
-0.508638306	-0.244125144
-0.602059991	-0.207608311
-0.886056648	-0.080921908
-0.744727495	-0.060480747
-0.301029996	-0.124938737
-0.366531544	-0.124938737
0.167317335	-0.15490196
0.511883361	-0.26760624
-0.167491087	-0.259637311
-0.26760624	-0.229147988
-0.15490196	-0.207608311
0.021189299	-0.15490196
-0.337242168	-0.080921908
-0.167491087	0.004321374
-0.022276395	0.247973266
0.44870632	0.667452953
0.324282455	0.756636108
0.752048448	0.824125834
0.558708571	0.882524538
0.439332694	0.924795996
1.049605613	0.787460475
1.366982976	1.224274014
1.484869033	1.144885418
1.566908655	1.098643726
1.06069784	1.030599722
0.797267541	0.745074792
0.212187604	0.632457292
0.238046103	0.525044807
-0.148741651	0.315970345
-0.431798276	0.004321374
-0.795880017	-0.207608311
-0.337242168	-0.301029996
-0.494850022	-0.356547324
-0.769551079	-0.283996656
0.103803721	-0.214670165
-0.568636236	-0.017728767
-0.283996656	0.146128036
0.285557309	0.260071388
0.73239376	0.283301229
0.436162647	0.28780173
-0.244125144	0.285557309
0.041392685	0.247973266
-0.096910013	0.214843848
-0.13076828	0.193124598
0.103803721	0.176091259
-0.096910013	0.079181246
-0.124938737	-0.040958608
-0.698970004	-0.251811973
-0.619788758	-0.387216143
-0.420216403	-0.443697499
0.045322979	-0.431798276
-0.397940009	-0.387216143
-0.537602002	-0.214670165
-0.142667504	-0.102372909
-0.408935393	-0.091514981
-0.337242168	-0.102372909
-0.494850022	-0.107905397
0.008600172	-0.207608311
-0.161150909	-0.301029996
-0.455931956	-0.283996656
-0.455931956	-0.244125144
-0.327902142	-0.207608311
-0.167491087	-0.113509275
-0.22184875	0
0	0.260071388
0.534026106	0.671172843
0.755874856	0.757396029
0.829946696	0.828015064
0.139879086	0.88422877
0.243038049	0.923244019
0.829946696	0.786751422
0.741939078	1.194791758
1.019946682	1.116607744
0.940018155	1.068927612
1.586699802	1.010723865
0.588831726	0.691965103
0.568201724	0.565847819
-0.060480747	0.436162647
-0.055517328	0.198657087
-0.366531544	-0.13667714
-0.602059991	-0.292429824
-0.244125144	-0.327902142
-0.508638306	-0.356547324
0.161368002	-0.161150909
0.348304863	-0.045757491
0.600972896	0.214843848
0.640481437	0.354108439
0.475671188	0.437750563
0.565847819	0.418301291
0.348304863	0.394451681
0.283301229	0.309630167
-0.537602002	0.193124598
0.029383778	0.120573931
-0.022276395	0.086359831
-0.086186148	0.045322979
-0.167491087	-0.075720714
-0.721246399	-0.161150909
-0.823908741	-0.397940009
-0.619788758	-0.508638306
-0.283996656	-0.537602002
0.23299611	-0.48148606
-1.15490196	-0.431798276
-0.619788758	-0.301029996
-0.568636236	-0.167491087
0.149219113	-0.148741651
-0.244125144	-0.167491087
-0.387216143	-0.207608311
-0.366531544	-0.301029996
-0.30980392	-0.420216403
-0.958607315	-0.397940009
-0.657577319	-0.327902142
-0.48148606	-0.27572413
0.033423755	-0.200659451
0.206825876	-0.107905397
0.017033339	0.209515015
-0.080921908	0.45331834
0.324282455	0.558708571
0.220108088	0.670245853
0.290034611	0.739572344
0.281033367	0.753583059
0.342422681	0.722633923
0.536558443	0.822821645
0.743509765	0.772321707
1.011570444	0.753583059
0.557507202	0.701567985
-0.119186408	0.487138375
-0.055517328	0.408239965
0.075546961	0.283301229
-0.408935393	0.021189299
-0.356547324	-0.346787486
-0.585026652	-0.387216143
0.44870632	-0.420216403
-0.080921908	-0.431798276
-0.455931956	-0.161150909
0.033423755	0.033423755
0.369215857	0.311753861
0.95568775	0.459392488
0.790988475	0.525044807
0.471291711	0.501059262
0.549003262	0.44870632
-0.200659451	0.309630167
-0.283996656	0.100370545
-0.657577319	-0.113509275
-0.853871964	-0.187086643
-1	-0.259637311
-0.769551079	-0.431798276
-1.096910013	-0.494850022
-1.522878745	-0.537602002
-1.045757491	-0.638272164
-0.958607315	-0.585026652
-0.769551079	-0.552841969
-1.22184875	-0.508638306
-0.455931956	-0.420216403
-0.48148606	-0.26760624
-0.698970004	-0.244125144
-0.004364805	-0.283996656
-0.13076828	-0.327902142
-0.657577319	-0.408935393
-1	-0.602059991
-1.22184875	-0.638272164
-0.823908741	-0.537602002
-0.431798276	-0.468521083
-0.086186148	-0.356547324
-0.148741651	-0.236572006
-0.301029996	0.123851641
-1	0.294466226
-0.207608311	0.361727836
0.274157849	0.469822016
0.495544338	0.59439255
-0.022276395	0.589949601
0.344392274	0.595496222
0.346352974	0.7084209
0.193124598	0.635483747
0.437750563	0.609594409
0.315970345	0.564666064
-0.251811973	0.322219295
-0.823908741	0.230448921
-0.537602002	0.146128036
-0.920818754	-0.060480747
-0.744727495	-0.30980392
-1.096910013	-0.366531544
-0.619788758	-0.387216143
0.045322979	-0.37675071
-0.744727495	-0.119186408
-0.552841969	0.075546961
0.372912003	0.359835482
1.034227261	0.509202522
1.288696261	0.556302501
0.958085849	0.521138084
0.691965103	0.456366033
0.037426498	0.243038049
-0.408935393	-0.091514981
-0.795880017	-0.397940009
-1	-0.508638306
-1.22184875	-0.602059991
-1.15490196	-0.638272164
-1.22184875	-0.698970004
-1.22184875	-0.721246399
-0.744727495	-0.769551079
-0.698970004	-0.721246399
-0.744727495	-0.619788758
-1.045757491	-0.568636236
-0.537602002	-0.508638306
-0.022276395	-0.327902142
-0.920818754	-0.301029996
-0.431798276	-0.337242168
-0.251811973	-0.387216143
-1	-0.443697499
-1.15490196	-0.698970004
-1.096910013	-0.795880017
-0.795880017	-0.677780705
-0.795880017	-0.552841969
-0.207608311	-0.420216403
-0.107905397	-0.27572413
-0.244125144	-0.031517051
-0.318758763	0.1430148
-0.113509275	0.206825876
0.068185862	0.344392274
0.1430148	0.5132176
0.57634135	0.546542663
0.474216264	0.57863921
-0.568636236	0.450249108
-0.060480747	0.390935107
-0.107905397	0.382017043
-0.091514981	0.336459734
-0.259637311	0.136720567
-0.022276395	0.075546961
-0.677780705	-0.004364805
-0.318758763	-0.214670165
-0.585026652	-0.30980392
-1.15490196	-0.397940009
-0.455931956	-0.420216403
-1.096910013	-0.420216403
-0.744727495	-0.113509275
-0.602059991	0.10720997
0.29666519	0.385606274
0.7084209	0.542825427
1.474944335	0.588831726
0.472756449	0.558708571
0.582063363	0.487138375
0	0.276461804
-0.698970004	-0.102372909
-0.602059991	-0.431798276
-1.096910013	-0.657577319
-0.602059991	-0.744727495
-1.301029996	-0.769551079
-1.522878745	-0.744727495
-1.301029996	-0.769551079
-0.853871964	-0.795880017
-0.823908741	-0.721246399
-0.853871964	-0.638272164
-0.455931956	-0.552841969
-0.795880017	-0.508638306
-0.537602002	-0.366531544
-0.769551079	-0.356547324
-1.15490196	-0.408935393
-0.568636236	-0.48148606
-0.769551079	-0.522878745
-1.22184875	-0.744727495
-1.522878745	-0.823908741
-1.096910013	-0.721246399
-1.522878745	-0.602059991
-1.045757491	-0.443697499
-0.769551079	-0.229147988
-0.853871964	-0.060480747
-0.657577319	0.068185862
-0.366531544	0.146128036
0.184691431	0.290034611
-0.004364805	0.469822016
0.303196057	0.51851394
0.459392488	0.5774918
-0.30980392	0.365487985
-0.568636236	0.326335861
-0.096910013	0.311753861
0.281033367	0.283301229
0.053078443	0.195899652
-0.259637311	0.075546961
-0.036212173	-0.026872146
-0.327902142	-0.187086643
-0.657577319	-0.283996656
-0.886056648	-0.420216403
-0.346787486	-0.48148606
-0.958607315	-0.468521083
-0.619788758	-0.180456064
-0.698970004	0.068185862
-0.301029996	0.346352974
0.318063335	0.499687083
0.749736316	0.542825427
0.123851641	0.53529412
0.320146286	0.460897843
-0.026872146	0.260071388
0.113943352	-0.070581074
-0.920818754	-0.292429824
-1.15490196	-0.677780705
-0.886056648	-0.744727495
-0.823908741	-0.744727495
-1.22184875	-0.721246399
-0.537602002	-0.744727495
-1.522878745	-0.744727495
-1.397940009	-0.698970004
-1.22184875	-0.619788758
-1.22184875	-0.537602002
-0.657577319	-0.356547324
-0.568636236	-0.301029996
-0.070581074	-0.301029996
-0.769551079	-0.327902142
-0.769551079	-0.420216403
-1	-0.638272164
-1.22184875	-0.769551079
-1.522878745	-0.823908741
-1.045757491	-0.744727495
-0.958607315	-0.619788758
-0.795880017	-0.48148606
-0.619788758	-0.229147988
-0.602059991	-0.13667714
-0.283996656	0.017033339
-0.420216403	0.127104798
-0.301029996	0.26245109
0.161368002	0.447158031
0.488550717	0.514547753
0.92788341	0.574031268
-0.744727495	0.283301229
-0.657577319	0.298853076
-0.346787486	0.276461804
-0.236572006	0.276461804
-0.207608311	0.220108088
0.068185862	0.10720997
-0.552841969	-0.040958608
0.004321374	-0.173925197
-0.823908741	-0.301029996
-0.602059991	-0.48148606
-0.795880017	-0.537602002
-1.522878745	-0.568636236
-1.045757491	-0.37675071
-0.958607315	-0.065501549
-0.657577319	0.181843588
0.235528447	0.385606274
0.146128036	0.440909082
0.80140371	0.460897843
0.276461804	0.389166084
0.113943352	0.252853031
-0.080921908	-0.055517328
-0.568636236	-0.251811973
-1	-0.537602002
-0.795880017	-0.522878745
-1.096910013	-0.568636236
-1.096910013	-0.537602002
-1	-0.568636236
-1.22184875	-0.602059991
-0.721246399	-0.585026652
-0.494850022	-0.387216143
-0.795880017	-0.337242168
-1.045757491	-0.142667504
-0.698970004	-0.096910013
-0.431798276	-0.113509275
-0.124938737	-0.207608311
-0.494850022	-0.283996656
-0.886056648	-0.568636236
-0.769551079	-0.744727495
-1.045757491	-0.769551079
-1.22184875	-0.657577319
-0.958607315	-0.508638306
-0.823908741	-0.346787486
-0.251811973	-0.13076828
-0.200659451	-0.055517328
-0.508638306	0.064457989
-0.259637311	0.158362492
-0.397940009	0.271841607
0.120573931	0.436162647
0.269512944	0.503790683
1.088844563	0.563481085
0.170261715	0.230448921
0.149219113	0.307496038
0.40654018	0.276461804
0.712649702	0.28780173
-0.301029996	0.274157849
0.173186268	0.170261715
-0.031517051	-0.022276395
0.079181246	-0.13667714
0.045322979	-0.301029996
-0.769551079	-0.522878745
-1.522878745	-0.602059991
-1.22184875	-0.698970004
-1.15490196	-0.508638306
-1.22184875	-0.214670165
-0.568636236	0.012837225
0.127104798	0.243038049
0.064457989	0.320146286
0.079181246	0.36361198
0.547774705	0.309630167
0.344392274	0.214843848
-0.301029996	-0.022276395
-0.920818754	-0.173925197
-1	-0.431798276
-0.22184875	-0.387216143
-0.823908741	-0.387216143
-1.397940009	-0.397940009
-1.22184875	-0.431798276
-0.853871964	-0.408935393
-0.853871964	-0.387216143
-0.318758763	-0.244125144
-0.619788758	-0.13076828
-0.387216143	0.029383778
-0.080921908	0.045322979
0.10720997	0.033423755
-0.387216143	-0.045757491
-0.48148606	-0.173925197
-0.920818754	-0.455931956
-0.823908741	-0.619788758
-0.920818754	-0.698970004
-0.853871964	-0.619788758
-1.22184875	-0.455931956
-0.823908741	-0.301029996
-0.387216143	-0.091514981
-0.004364805	-0.026872146
-0.200659451	0.086359831
-0.301029996	0.176091259
0.190331698	0.264817823
0.605305046	0.346352974
0.767897616	0.40654018
0.26245109	0.444044796
-0.420216403	0.227886705
0.826074803	0.311753861
0.799340549	0.283301229
0.503790683	0.301029996
0.907411361	0.281033367
0.515873844	0.178976947
-0.167491087	-0.022276395
-0.318758763	-0.161150909
-0.318758763	-0.356547324
-0.721246399	-0.602059991
-1.522878745	-0.744727495
-1.301029996	-0.920818754
-0.958607315	-0.677780705
-1.397940009	-0.337242168
-1.22184875	-0.13667714
-0.15490196	0.130333768
0.252853031	0.206825876
0.583198774	0.264817823
0.748188027	0.214843848
0.336459734	0.149219113
-0.075720714	-0.060480747
-0.568636236	-0.167491087
-1	-0.356547324
-0.769551079	-0.292429824
-0.585026652	-0.27572413
-0.27572413	-0.251811973
-0.823908741	-0.26760624
-0.795880017	-0.229147988
-0.37675071	-0.229147988
-0.886056648	-0.091514981
-0.26760624	-0.017728767
0.079181246	0.103803721
-0.055517328	0.103803721
-0.036212173	0.08278537
-0.236572006	-0.022276395
-0.468521083	-0.167491087
-0.657577319	-0.443697499
-1.301029996	-0.602059991
-0.769551079	-0.657577319
-0.886056648	-0.552841969
-1.096910013	-0.356547324
0.025305865	-0.207608311
-0.207608311	-0.013228266
-0.431798276	0.053078443
-0.113509275	0.164352856
-0.102372909	0.222716471
0.481442629	0.252853031
0.506505032	0.245512668
0.049218023	0.285557309
0.356025857	0.274157849
0.136720567	0.23299611
0.666517981	0.324282455
1.093071306	0.29666519
0.720985744	0.311753861
0.243038049	0.276461804
0.167317335	0.173186268
0.037426498	-0.055517328
-0.065501549	-0.207608311
-0.408935393	-0.431798276
-0.886056648	-0.657577319
-0.853871964	-0.823908741
-1.397940009	-0.958607315
-0.366531544	-0.853871964
-2	-0.494850022
